EOGh_mean,EOGh_mav,EOGh_rms,EOGh_std,EOGh_max,EOGh_min,EOGh_ptp,EOGh_wl,EOGv_mean,EOGv_mav,EOGv_rms,EOGv_std,EOGv_max,EOGv_min,EOGv_ptp,EOGv_wl,label,subject_id,start_idx,end_idx
-32.93838479664748,45.702656016664825,51.094151138436,39.05989103345428,48.47470723350566,-77.96543911997917,126.44014635348483,552.6962509943054,-6.98582660671139,14.47666540720647,17.41496602338204,15.952406345643094,41.664545016011374,-32.82649350147509,74.49103851748646,409.7950519304742,3,S7,12097,12352
-58.84868966652479,58.84868966652479,59.814241253252135,10.70397969146556,-36.42268189932541,-80.7843571951115,44.361675295786085,429.0154714284848,5.618067072575742,17.27496937597055,22.165891709066933,21.44210991544728,56.98202090598271,-27.61605152898798,84.59807243497069,457.053903264464,3,S7,12225,12480
2.1013454288487647,31.61282818670511,37.68638677928356,37.627756986916125,53.74332717711648,-84.74559913831081,138.4889263154273,428.1258888100666,-41.51125151171006,73.25045714224062,75.79260705981193,63.41399910788313,101.59332993987265,-112.43469426334072,214.02802420321336,525.4098910971369,2,S7,12743,12998
21.149385148311868,23.139206197820684,27.796166265644924,18.03691677964231,60.95059660578902,-17.343695160239506,78.29429176602852,731.3138825941005,10.174800853437958,136.75892796964726,201.5452505706133,201.2882546378804,658.6228919105515,-115.95819462434372,774.5810865348952,1705.2520565217128,3,S7,13007,13262
40.93868215648258,40.97187489742144,50.44884754975258,29.480680493989144,111.1241869317,-2.248706274890633,113.37289320659065,614.6936803382599,-83.16741418988668,83.16741418988668,84.19394720774035,13.10732479904286,-28.624154936765493,-104.47161514952664,75.84746021276115,396.4153131444084,3,S7,13135,13390
69.97907546617122,69.97907546617122,75.7656667542412,29.040751636530377,111.1241869317,5.082678027542773,106.04150890415724,514.93589989542,-93.47732207535763,93.47732207535763,94.08197654395909,10.649345897186386,-72.1997892777214,-114.305044442052,42.1052551643306,374.29963961390274,3,S7,13263,13518
45.062346439879455,90.9694552783226,93.40986611685648,81.82168429763188,125.33789966619312,-127.1612497899618,252.49914945615487,698.8778923886472,-10.129572724754514,51.87921445165428,59.255202143418686,58.38296615855792,108.3550025045643,-75.6000131995207,183.95501570408496,589.3129180888193,2,S7,13781,14036
72.06859143491636,72.06859143491636,72.90064934761907,10.982841339635767,97.58193589791487,47.62980018606957,49.9521357118453,428.99663408497565,74.89323869714967,84.19122194292383,185.4834235952205,169.69119961287262,643.8337027322216,-21.47684519020597,665.3105479224275,1541.6881458257296,3,S7,14045,14300
60.33699850550627,60.33699850550627,63.69161283225479,20.39774881011081,88.56186391637628,16.657395151115363,71.90446876526092,451.96822823875766,-5.099607541999903,13.472608169484047,15.488884962159108,14.625305476761032,22.4731233154305,-30.43144224670079,52.90456556213129,403.1649037319133,3,S7,14173,14428
41.8451681524726,41.8451681524726,44.94557548142674,16.403861059150728,77.31652819137416,2.66406455302699,74.65246363834717,492.5974211648844,-11.560039890814044,15.074414121270804,16.899182826492535,12.326713184219392,16.435268260896713,-30.43144224670079,46.8667105075975,423.35183550703175,3,S7,14301,14556
-164.54360213016008,169.03852196569085,191.160465162268,97.3022427238255,21.41253551655809,-255.7729937387214,277.1855292552795,782.0208440947588,-31.15111882931709,31.172773190995542,34.28254663061492,14.314356400552992,1.522850134408872,-57.943344971411136,59.466195105820006,376.1645964020679,1,S7,14575,14830
23.32231549792941,24.829219989869657,28.656686950574016,16.651585714226773,53.06134493068127,-19.093930059384384,72.15527499006565,439.27321938784337,60.47960774511911,121.04238043050276,218.3570016378088,209.81419687726225,699.6579664435604,-78.92724238516735,778.5852088287278,1722.58999592886,3,S7,15083,15338
9.033463332603622,11.31475447056905,14.089226209241142,10.812161457991335,33.68966804425591,-19.093930059384384,52.78359810364029,386.4220888277598,-40.71333729888396,41.07217237102634,44.80510365642228,18.70618827153328,17.829318640473645,-78.92724238516735,96.756561025641,449.5951919735886,3,S7,15211,15466
-0.941328347124072,10.159005574501128,12.748826273078768,12.714026596009784,23.39501859543813,-30.002710921914485,53.397729517352616,361.1272104611406,-18.220209789868505,25.43400432934436,31.04446569375087,25.135290040571533,26.116492985109257,-64.38097179699672,90.49746478210598,426.3920981520888,3,S7,15339,15594
96.7606491651131,102.51193040890708,115.28941135785836,62.68193634842005,156.58959921108195,-25.11229075431937,181.7018899654013,562.3408945796155,-39.66338750318064,60.2580023487504,62.386789755161296,48.155240916511175,63.414840465299086,-84.03277617396633,147.44761663926542,506.2435653308324,1,S7,15613,15868
6.025744837682836,45.12463468274392,61.11232291802931,60.81452467617114,153.8226037541114,-57.810764754355134,211.63336850846656,526.6893346351302,-3.074247432231207,29.43685324257911,41.67440844147192,41.56086286005196,76.3589973095793,-88.94777593955473,165.30677324913404,502.2802888246604,2,S7,15877,16132
-27.38240074020179,29.923987537667045,36.14612474467763,23.59547549342443,18.922060432787102,-69.7278360180925,88.64989645087961,440.21989021851937,99.18837236458803,100.38743599567124,212.8254615155813,188.29854980053355,726.0271438498517,-10.610711131838592,736.6378549816902,1737.200293193206,3,S7,16141,16396
11.93736665056567,27.11384568886368,34.06643601027309,31.906446682324148,75.23002663031832,-48.55212550695221,123.78215213727051,530.8478520200499,16.84754371168357,17.70725311473258,20.33627993288524,11.389668669087005,50.115848440149584,-11.032453108562285,61.14830154871187,501.33882061948486,3,S7,16269,16524
-72.15713863203838,113.99970775252989,119.60725019790182,95.38994519518435,103.21212314627849,-179.45739074223232,282.6695138885108,752.154195288294,-65.61145624931339,65.61276890286746,74.24378568816681,34.74588496721412,0.1680196549195557,-102.59623132549832,102.76425098041788,383.48120993428734,1,S7,16651,16906
-13.867539857003544,60.75623166412096,81.38503367464509,80.1948567212233,59.62034684648437,-175.91923008649144,235.53957693297585,620.5334725808667,-54.66366415082695,54.77825173257048,62.59365785790103,30.493439058879066,5.631715325456746,-121.66043905489065,127.29215438034736,462.0536074455981,2,S7,16915,17170
10.080192113427549,12.104774523125192,15.811011397749231,12.18104299213122,50.61295054639761,-17.674969612789482,68.2879201591871,454.97973430109846,56.00378873422565,107.84901222641,208.13968441503135,200.46372209405143,702.0900576852204,-55.27185664258063,757.361914327801,1740.109288397229,3,S7,17180,17435
0.2409914068541385,11.215781422226009,13.070696422673286,13.068474590230746,29.22964974030669,-23.26241660358364,52.49206634389033,413.0400496032708,-33.79121453766203,33.79121453766203,35.594646725928705,11.186272641651712,-6.683772885891978,-55.27185664258063,48.588083756688654,447.541402521081,3,S7,17308,17563
5.555020288101156,14.114924764856218,18.344434252026968,17.48313523444021,50.86728460704752,-28.838964467457306,79.70624907450483,463.4016098006253,36.09438831013325,60.222684475627545,64.92886170986709,53.97177239498775,130.32363839777253,-58.537064810069786,188.8607032078423,512.5529884045513,1,S7,17689,17944
45.53619150903753,45.53619150903753,51.72065434870915,24.525116699231127,115.87769954583176,8.280873701394986,107.5968258444368,569.5653073958985,-44.462159267078725,67.35597066993874,70.27884377604447,54.42639319123204,80.98613945298185,-99.49915510916024,180.4852945621421,486.6912417224362,2,S7,17953,18208
15.165981440043597,18.41466559918653,22.735705505955487,16.938279482101716,45.59091421647532,-26.1253717113062,71.71628592778151,497.4456904809613,74.58126388533128,90.62171059725212,205.21612360917288,191.18392313801365,709.4964147162713,-38.06415104358987,747.5605657598611,1754.977854392337,3,S7,18217,18472
11.07534776805981,18.893861544085013,23.201760785723227,20.38770157164502,45.59091421647532,-45.26494674453959,90.85586096101493,537.6547451766103,0.8030030823768635,6.339046169088864,8.349561035917334,8.310857689926005,24.21371185615732,-18.882650206283525,43.096362062440846,415.1265592716775,3,S7,18345,18600
-86.87852108773846,98.17108499494243,109.87293664205912,67.26206047956995,41.34336419237335,-157.21755661129214,198.56092080366548,535.517629695137,-38.54212671879425,50.51242918885424,55.10085133569292,39.37776385106877,42.02670146995169,-80.1064313156199,122.1331327855716,345.1700336900698,1,S7,18727,18982
20.64833761939523,54.002246713234925,58.54635722859594,54.7843234720831,61.8960242024969,-116.91375625406204,178.80978045655894,485.14340877724646,-36.85051362900875,37.7195655690391,42.69456993515241,21.56075015452525,19.81809515389162,-89.32302926350509,109.14112441739672,447.8017971912831,2,S7,18991,19246
66.17689970768075,66.17689970768075,68.63474145433966,18.202903053733305,104.61209364771835,27.04478998361461,77.56730366410375,539.8461640233741,62.87018408911296,103.88128295429254,205.87584683521283,196.0413330466743,690.0228919962606,-62.77601735691921,752.7989093531797,1746.8648970853585,3,S7,19255,19510
39.65418172196804,40.62331809517198,46.74958615959009,24.760243901344616,104.61209364771835,-22.325543264923137,126.9376369126415,555.5987881179501,-16.842335374966087,17.046869415625604,18.520305191825013,7.703080131707478,7.027979016940124,-32.76184528094759,39.78982429788771,386.4669964694781,3,S7,19383,19638
