EOGh_mean,EOGh_mav,EOGh_rms,EOGh_std,EOGh_max,EOGh_min,EOGh_ptp,EOGh_wl,EOGv_mean,EOGv_mav,EOGv_rms,EOGv_std,EOGv_max,EOGv_min,EOGv_ptp,EOGv_wl,subject_id,label,start_idx,end_idx
74.91069694323886,75.47613303947973,130.11889743774867,106.39226923932763,255.43764798709935,-7.140952188482266,262.57860017558164,436.8843662321971,-15.657824238868802,26.075325718715614,27.228449447629487,22.276018482368144,27.68563374439811,-42.44652711225182,70.13216085664993,220.54713606386798,S1,2,14858,15113
46.75273779990679,46.75273779990679,49.760316984225994,17.037331204851803,86.19441691579763,7.888909076203724,78.3055078395939,269.6686145452537,87.56232652250091,95.25232519352427,186.9899817509924,165.22134320118394,662.8617745759973,-30.31794067734365,693.179715253341,1488.494972242101,S1,3,15121,15376
57.98512129420398,57.98512129420398,58.77150272299722,9.582026968012665,77.88891180983342,41.27252536274339,36.61638644709003,188.24833292368152,17.600951570779213,17.600951570779213,19.91563383590466,9.318743203292776,41.313399399986594,2.9008794960652513,38.41251990392134,275.0816337904803,S1,3,15249,15504
-389.17235116259644,416.9694487130457,445.77362889705813,217.3913735883483,92.23333870688292,-507.9020477343627,600.1353864412456,787.7001128441234,-124.94392804817076,134.43811614541033,144.17438055573888,71.93932757904084,35.30518095025918,-178.00132483098338,213.30650578124255,371.3914114040715,S1,1,15630,15885
-26.325197059579622,192.6835602092781,245.76423644618419,244.35024844626253,131.22112852409003,-487.65045196216687,618.8715804862569,766.5235261729755,-65.06729408530015,65.06729408530015,85.60759682807159,55.631896202580734,-21.623470441446315,-175.02978673887273,153.40631629742643,345.012612403871,S1,2,15895,16150
126.28652589988073,126.28652589988073,127.28980710176226,15.950183953252747,183.1407428745366,103.73406504269089,79.40667783184573,336.2141110547931,67.32635758586207,88.0500602190906,183.8996490929736,171.1322369126853,672.6159274018387,-50.71229219352433,723.3282195953631,1533.7093290042824,S1,3,16159,16414
121.75629456854932,121.75629456854932,121.89664923542519,5.847890881414661,133.795998734995,106.32033166430324,27.47566707069177,240.17175540484885,-11.003971178919905,12.588105583470988,14.43800633998718,9.347119629437191,15.534999644416946,-24.67297426714489,40.20797391156184,273.8295540092777,S1,3,16287,16542
115.21565596864903,115.21565596864903,115.41017019043608,6.697761051226853,130.03054039443475,103.88973670650184,26.140803687932916,204.85280578238957,-18.24543774902537,18.24543774902537,18.5822851205341,3.522118914412587,-9.36793851404218,-25.941572747992268,16.573634233950088,248.90593993806974,S1,3,16415,16670
24.03179744919157,107.79088482392996,113.04651754431755,110.46260833539432,111.18880079608442,-168.43564177477103,279.6244425708554,435.8117990766254,-58.742736436378756,110.86150822264862,111.94564022351933,95.29489640594488,108.26058181435441,-131.3427294573483,239.6033112717027,435.4913736191071,S1,2,16933,17188
117.320105174509,117.320105174509,118.56651325939706,17.146748622783512,171.23883706669403,90.64318638457476,80.59565068211927,287.0585335744015,36.6143293392401,131.57514025611167,218.64564092867795,215.55812947822227,751.3013561821733,-117.85245391093001,869.1538100931033,1782.3458654526676,S1,3,17197,17452
